series_id,year,period,value,Seasonally Adjusted,Measure,Area
LAUST340000000000009          ,2021,M08,     7067634,False,Civilian Non-Institutional Population,34
LAUST350000000000003          ,2020,M01,         5.2,False,Unemployment Rate,35
LAUST350000000000003          ,2020,M02,         5.1,False,Unemployment Rate,35
LAUST350000000000003          ,2020,M03,         5.5,False,Unemployment Rate,35
LAUST350000000000003          ,2020,M04,         9.7,False,Unemployment Rate,35
LAUST350000000000003          ,2020,M05,        10.0,False,Unemployment Rate,35
LAUST350000000000003          ,2020,M06,        10.2,False,Unemployment Rate,35
LAUST350000000000003          ,2020,M07,        13.4,False,Unemployment Rate,35
LAUST350000000000003          ,2020,M08,         9.4,False,Unemployment Rate,35
LAUST350000000000003          ,2020,M09,         8.6,False,Unemployment Rate,35
LAUST350000000000003          ,2020,M10,         8.0,False,Unemployment Rate,35
LAUST350000000000003          ,2020,M11,         8.1,False,Unemployment Rate,35
LAUST350000000000003          ,2020,M12,         8.3,False,Unemployment Rate,35
LAUST350000000000003          ,2020,M13,         8.4,False,Unemployment Rate,35
LAUST350000000000003          ,2021,M01,         9.1,False,Unemployment Rate,35
LAUST350000000000003          ,2021,M02,         8.3,False,Unemployment Rate,35
LAUST350000000000003          ,2021,M03,         7.9,False,Unemployment Rate,35
LAUST350000000000003          ,2021,M04,         7.6,False,Unemployment Rate,35
LAUST350000000000003          ,2021,M05,         7.4,False,Unemployment Rate,35
LAUST350000000000003          ,2021,M06,         8.4,False,Unemployment Rate,35
LAUST350000000000003          ,2021,M07,         7.7,False,Unemployment Rate,35
LAUST350000000000003          ,2021,M08,         6.3,False,Unemployment Rate,35
LAUST350000000000004          ,2020,M01,       49768,False,Unemployment,35
LAUST350000000000004          ,2020,M02,       49236,False,Unemployment,35
LAUST350000000000004          ,2020,M03,       52848,False,Unemployment,35
LAUST350000000000004          ,2020,M04,       88126,False,Unemployment,35
LAUST350000000000004          ,2020,M05,       90120,False,Unemployment,35
LAUST350000000000004          ,2020,M06,       93336,False,Unemployment,35
LAUST350000000000004          ,2020,M07,      126619,False,Unemployment,35
LAUST350000000000004          ,2020,M08,       85672,False,Unemployment,35
LAUST350000000000004          ,2020,M09,       82725,False,Unemployment,35
LAUST350000000000004          ,2020,M10,       76687,False,Unemployment,35
LAUST350000000000004          ,2020,M11,       77740,False,Unemployment,35
LAUST350000000000004          ,2020,M12,       80079,False,Unemployment,35
LAUST350000000000004          ,2020,M13,       79413,False,Unemployment,35
LAUST350000000000004          ,2021,M01,       86334,False,Unemployment,35
LAUST350000000000004          ,2021,M02,       78941,False,Unemployment,35
LAUST350000000000004          ,2021,M03,       75222,False,Unemployment,35
LAUST350000000000004          ,2021,M04,       72165,False,Unemployment,35
LAUST350000000000004          ,2021,M05,       69614,False,Unemployment,35
LAUST350000000000004          ,2021,M06,       80023,False,Unemployment,35
LAUST350000000000004          ,2021,M07,       73983,False,Unemployment,35
LAUST350000000000004          ,2021,M08,       59762,False,Unemployment,35
LAUST350000000000005          ,2020,M01,      912482,False,Employment,35
LAUST350000000000005          ,2020,M02,      917579,False,Employment,35
LAUST350000000000005          ,2020,M03,      902747,False,Employment,35
LAUST350000000000005          ,2020,M04,      816302,False,Employment,35
LAUST350000000000005          ,2020,M05,      815455,False,Employment,35
LAUST350000000000005          ,2020,M06,      820687,False,Employment,35
LAUST350000000000005          ,2020,M07,      819206,False,Employment,35
LAUST350000000000005          ,2020,M08,      829945,False,Employment,35
LAUST350000000000005          ,2020,M09,      878741,False,Employment,35
LAUST350000000000005          ,2020,M10,      883700,False,Employment,35
LAUST350000000000005          ,2020,M11,      886059,False,Employment,35
LAUST350000000000005          ,2020,M12,      883589,False,Employment,35
LAUST350000000000005          ,2020,M13,      863874,False,Employment,35
LAUST350000000000005          ,2021,M01,      865794,False,Employment,35
LAUST350000000000005          ,2021,M02,      876258,False,Employment,35
LAUST350000000000005          ,2021,M03,      872058,False,Employment,35
LAUST350000000000005          ,2021,M04,      877004,False,Employment,35
LAUST350000000000005          ,2021,M05,      876619,False,Employment,35
LAUST350000000000005          ,2021,M06,      876862,False,Employment,35
LAUST350000000000005          ,2021,M07,      883336,False,Employment,35
LAUST350000000000005          ,2021,M08,      890281,False,Employment,35
LAUST350000000000006          ,2020,M01,      962250,False,Labor Force,35
LAUST350000000000006          ,2020,M02,      966815,False,Labor Force,35
LAUST350000000000006          ,2020,M03,      955595,False,Labor Force,35
LAUST350000000000006          ,2020,M04,      904428,False,Labor Force,35
LAUST350000000000006          ,2020,M05,      905575,False,Labor Force,35
LAUST350000000000006          ,2020,M06,      914023,False,Labor Force,35
LAUST350000000000006          ,2020,M07,      945825,False,Labor Force,35
LAUST350000000000006          ,2020,M08,      915617,False,Labor Force,35
LAUST350000000000006          ,2020,M09,      961466,False,Labor Force,35
LAUST350000000000006          ,2020,M10,      960387,False,Labor Force,35
LAUST350000000000006          ,2020,M11,      963799,False,Labor Force,35
LAUST350000000000006          ,2020,M12,      963668,False,Labor Force,35
LAUST350000000000006          ,2020,M13,      943287,False,Labor Force,35
LAUST350000000000006          ,2021,M01,      952128,False,Labor Force,35
LAUST350000000000006          ,2021,M02,      955199,False,Labor Force,35
LAUST350000000000006          ,2021,M03,      947280,False,Labor Force,35
LAUST350000000000006          ,2021,M04,      949169,False,Labor Force,35
LAUST350000000000006          ,2021,M05,      946233,False,Labor Force,35
LAUST350000000000006          ,2021,M06,      956885,False,Labor Force,35
LAUST350000000000006          ,2021,M07,      957319,False,Labor Force,35
LAUST350000000000006          ,2021,M08,      950043,False,Labor Force,35
LAUST350000000000007          ,2020,M01,        55.3,False,Employment-Population Ratio,35
LAUST350000000000007          ,2020,M02,        55.6,False,Employment-Population Ratio,35
LAUST350000000000007          ,2020,M03,        54.7,False,Employment-Population Ratio,35
LAUST350000000000007          ,2020,M04,        49.4,False,Employment-Population Ratio,35
LAUST350000000000007          ,2020,M05,        49.4,False,Employment-Population Ratio,35
LAUST350000000000007          ,2020,M06,        49.7,False,Employment-Population Ratio,35
LAUST350000000000007          ,2020,M07,        49.6,False,Employment-Population Ratio,35
LAUST350000000000007          ,2020,M08,        50.2,False,Employment-Population Ratio,35
LAUST350000000000007          ,2020,M09,        53.1,False,Employment-Population Ratio,35
LAUST350000000000007          ,2020,M10,        53.3,False,Employment-Population Ratio,35
LAUST350000000000007          ,2020,M11,        53.5,False,Employment-Population Ratio,35
LAUST350000000000007          ,2020,M12,        53.3,False,Employment-Population Ratio,35
LAUST350000000000007          ,2020,M13,        52.3,False,Employment-Population Ratio,35
LAUST350000000000007          ,2021,M01,        52.2,False,Employment-Population Ratio,35
LAUST350000000000007          ,2021,M02,        52.8,False,Employment-Population Ratio,35
LAUST350000000000007          ,2021,M03,        52.5,False,Employment-Population Ratio,35
LAUST350000000000007          ,2021,M04,        52.8,False,Employment-Population Ratio,35
LAUST350000000000007          ,2021,M05,        52.7,False,Employment-Population Ratio,35
LAUST350000000000007          ,2021,M06,        52.7,False,Employment-Population Ratio,35
LAUST350000000000007          ,2021,M07,        53.1,False,Employment-Population Ratio,35
LAUST350000000000007          ,2021,M08,        53.5,False,Employment-Population Ratio,35
LAUST350000000000008          ,2020,M01,        58.4,False,Labor Force Participation Rate,35
LAUST350000000000008          ,2020,M02,        58.6,False,Labor Force Participation Rate,35
LAUST350000000000008          ,2020,M03,        57.9,False,Labor Force Participation Rate,35
LAUST350000000000008          ,2020,M04,        54.8,False,Labor Force Participation Rate,35
LAUST350000000000008          ,2020,M05,        54.8,False,Labor Force Participation Rate,35
LAUST350000000000008          ,2020,M06,        55.3,False,Labor Force Participation Rate,35
LAUST350000000000008          ,2020,M07,        57.2,False,Labor Force Participation Rate,35
LAUST350000000000008          ,2020,M08,        55.4,False,Labor Force Participation Rate,35
LAUST350000000000008          ,2020,M09,        58.1,False,Labor Force Participation Rate,35
LAUST350000000000008          ,2020,M10,        58.0,False,Labor Force Participation Rate,35
LAUST350000000000008          ,2020,M11,        58.1,False,Labor Force Participation Rate,35
LAUST350000000000008          ,2020,M12,        58.1,False,Labor Force Participation Rate,35
LAUST350000000000008          ,2020,M13,        57.1,False,Labor Force Participation Rate,35
LAUST350000000000008          ,2021,M01,        57.4,False,Labor Force Participation Rate,35
LAUST350000000000008          ,2021,M02,        57.5,False,Labor Force Participation Rate,35
LAUST350000000000008          ,2021,M03,        57.0,False,Labor Force Participation Rate,35
LAUST350000000000008          ,2021,M04,        57.1,False,Labor Force Participation Rate,35
LAUST350000000000008          ,2021,M05,        56.9,False,Labor Force Participation Rate,35
LAUST350000000000008          ,2021,M06,        57.5,False,Labor Force Participation Rate,35
LAUST350000000000008          ,2021,M07,        57.5,False,Labor Force Participation Rate,35
LAUST350000000000008          ,2021,M08,        57.0,False,Labor Force Participation Rate,35
LAUST350000000000009          ,2020,M01,     1648883,False,Civilian Non-Institutional Population,35
LAUST350000000000009          ,2020,M02,     1649631,False,Civilian Non-Institutional Population,35
LAUST350000000000009          ,2020,M03,     1650449,False,Civilian Non-Institutional Population,35
LAUST350000000000009          ,2020,M04,     1651363,False,Civilian Non-Institutional Population,35
LAUST350000000000009          ,2020,M05,     1651832,False,Civilian Non-Institutional Population,35
LAUST350000000000009          ,2020,M06,     1652391,False,Civilian Non-Institutional Population,35
LAUST350000000000009          ,2020,M07,     1653018,False,Civilian Non-Institutional Population,35
LAUST350000000000009          ,2020,M08,     1654130,False,Civilian Non-Institutional Population,35
LAUST350000000000009          ,2020,M09,     1655347,False,Civilian Non-Institutional Population,35
LAUST350000000000009          ,2020,M10,     1656467,False,Civilian Non-Institutional Population,35
LAUST350000000000009          ,2020,M11,     1657514,False,Civilian Non-Institutional Population,35
LAUST350000000000009          ,2020,M12,     1658429,False,Civilian Non-Institutional Population,35
LAUST350000000000009          ,2020,M13,     1653288,False,Civilian Non-Institutional Population,35
LAUST350000000000009          ,2021,M01,     1659311,False,Civilian Non-Institutional Population,35
LAUST350000000000009          ,2021,M02,     1659946,False,Civilian Non-Institutional Population,35
LAUST350000000000009          ,2021,M03,     1660619,False,Civilian Non-Institutional Population,35
LAUST350000000000009          ,2021,M04,     1661444,False,Civilian Non-Institutional Population,35
LAUST350000000000009          ,2021,M05,     1662309,False,Civilian Non-Institutional Population,35
LAUST350000000000009          ,2021,M06,     1663309,False,Civilian Non-Institutional Population,35
